Test File,Test Case,Transaction Index,Total Instructions,Unique Instructions,Top 5 Instructions
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-blake2f],0,16926,11,"PUSH1(9401), GAS(1878), STATICCALL(1878), POP(1878), BLAKE2F(1878)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-bls12_fp_to_g1],0,16974,10,"PUSH1(9428), GAS(1885), STATICCALL(1885), POP(1885), BLS12_MAP_FP_TO_G1(1885)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-bls12_fp_to_g2],0,16944,10,"PUSH1(9410), GAS(1881), STATICCALL(1881), POP(1881), BLS12_MAP_FP2_TO_G2(1881)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-bls12_g1add],0,15678,11,"PUSH1(6965), PUSH2(1739), GAS(1739), STATICCALL(1739), POP(1739)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-bls12_g1msm],0,5127,11,"PUSH1(1432), PUSH2(989), MSTORE(640), PUSH32(384), GAS(356)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-bls12_g2add],0,15549,11,"PUSH1(6896), PUSH2(1731), GAS(1722), STATICCALL(1722), POP(1722)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-bls12_g2msm],0,6456,11,"PUSH1(2108), PUSH2(1094), MSTORE(576), GAS(525), STATICCALL(525)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-bls12_pairing_check],0,15609,11,"PUSH1(6928), PUSH2(1735), GAS(1730), STATICCALL(1730), POP(1730)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-bn128_add],0,16926,9,"PUSH1(9400), GAS(1879), STATICCALL(1879), POP(1879), ECADD(1879)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-bn128_add_1_2],0,17007,8,"PUSH1(9449), GAS(1888), STATICCALL(1888), POP(1888), ECADD(1888)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-bn128_add_infinities],0,17007,8,"PUSH1(9449), GAS(1888), STATICCALL(1888), POP(1888), ECADD(1888)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-bn128_mul],0,16941,9,"PUSH1(9409), GAS(1881), STATICCALL(1881), POP(1881), ECMUL(1881)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-bn128_mul_1_2_2_scalar],0,17013,8,"PUSH1(9452), GAS(1889), STATICCALL(1889), POP(1889), ECMUL(1889)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-bn128_mul_1_2_32_byte_scalar],0,16986,9,"PUSH1(9436), GAS(1886), STATICCALL(1886), POP(1886), ECMUL(1886)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-bn128_mul_32_byte_coord_and_2_scalar],0,16968,9,"PUSH1(9425), GAS(1884), STATICCALL(1884), POP(1884), ECMUL(1884)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-bn128_mul_32_byte_coord_and_scalar],0,16941,9,"PUSH1(9409), GAS(1881), STATICCALL(1881), POP(1881), ECMUL(1881)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-bn128_mul_infinities_2_scalar],0,17013,8,"PUSH1(9452), GAS(1889), STATICCALL(1889), POP(1889), ECMUL(1889)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-bn128_mul_infinities_32_byte_scalar],0,16986,9,"PUSH1(9436), GAS(1886), STATICCALL(1886), POP(1886), ECMUL(1886)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-bn128_one_pairing],0,16878,9,"PUSH1(9372), GAS(1873), STATICCALL(1873), POP(1873), ECPAIRING(1873)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-bn128_two_pairings],0,15546,10,"PUSH1(6900), PUSH2(1728), GAS(1723), STATICCALL(1723), POP(1723)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-bn128_two_pairings_empty],0,17013,7,"PUSH1(9451), GAS(1890), STATICCALL(1890), POP(1890), ECPAIRING(1890)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-ecrecover],0,16944,9,"PUSH1(9411), GAS(1881), STATICCALL(1881), POP(1881), ECRECOVER(1881)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-point_evaluation],0,16878,9,"PUSH1(9372), GAS(1873), STATICCALL(1873), POP(1873), KZG_POINT_EVALUATION(1873)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-blake2f],0,16926,11,"PUSH1(9401), GAS(1878), STATICCALL(1878), POP(1878), BLAKE2F(1878)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-bls12_fp_to_g1],0,16974,10,"PUSH1(9428), GAS(1885), STATICCALL(1885), POP(1885), BLS12_MAP_FP_TO_G1(1885)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-bls12_fp_to_g2],0,16944,10,"PUSH1(9410), GAS(1881), STATICCALL(1881), POP(1881), BLS12_MAP_FP2_TO_G2(1881)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-bls12_g1add],0,15678,11,"PUSH1(6965), PUSH2(1739), GAS(1739), STATICCALL(1739), POP(1739)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-bls12_g1msm],0,5127,11,"PUSH1(1432), PUSH2(989), MSTORE(640), PUSH32(384), GAS(356)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-bls12_g2add],0,15549,11,"PUSH1(6896), PUSH2(1731), GAS(1722), STATICCALL(1722), POP(1722)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-bls12_g2msm],0,6456,11,"PUSH1(2108), PUSH2(1094), MSTORE(576), GAS(525), STATICCALL(525)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-bls12_pairing_check],0,15609,11,"PUSH1(6928), PUSH2(1735), GAS(1730), STATICCALL(1730), POP(1730)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-bn128_add],0,16926,9,"PUSH1(9400), GAS(1879), STATICCALL(1879), POP(1879), ECADD(1879)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-bn128_add_1_2],0,17007,8,"PUSH1(9449), GAS(1888), STATICCALL(1888), POP(1888), ECADD(1888)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-bn128_add_infinities],0,17007,8,"PUSH1(9449), GAS(1888), STATICCALL(1888), POP(1888), ECADD(1888)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-bn128_mul],0,16941,9,"PUSH1(9409), GAS(1881), STATICCALL(1881), POP(1881), ECMUL(1881)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-bn128_mul_1_2_2_scalar],0,17013,8,"PUSH1(9452), GAS(1889), STATICCALL(1889), POP(1889), ECMUL(1889)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-bn128_mul_1_2_32_byte_scalar],0,16986,9,"PUSH1(9436), GAS(1886), STATICCALL(1886), POP(1886), ECMUL(1886)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-bn128_mul_32_byte_coord_and_2_scalar],0,16968,9,"PUSH1(9425), GAS(1884), STATICCALL(1884), POP(1884), ECMUL(1884)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-bn128_mul_32_byte_coord_and_scalar],0,16941,9,"PUSH1(9409), GAS(1881), STATICCALL(1881), POP(1881), ECMUL(1881)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-bn128_mul_infinities_2_scalar],0,17013,8,"PUSH1(9452), GAS(1889), STATICCALL(1889), POP(1889), ECMUL(1889)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-bn128_mul_infinities_32_byte_scalar],0,16986,9,"PUSH1(9436), GAS(1886), STATICCALL(1886), POP(1886), ECMUL(1886)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-bn128_one_pairing],0,16878,9,"PUSH1(9372), GAS(1873), STATICCALL(1873), POP(1873), ECPAIRING(1873)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-bn128_two_pairings],0,15546,10,"PUSH1(6900), PUSH2(1728), GAS(1723), STATICCALL(1723), POP(1723)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-bn128_two_pairings_empty],0,17013,7,"PUSH1(9451), GAS(1890), STATICCALL(1890), POP(1890), ECPAIRING(1890)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-ecrecover],0,16944,9,"PUSH1(9411), GAS(1881), STATICCALL(1881), POP(1881), ECRECOVER(1881)"
worst_precompile_fixed_cost.json,tests/benchmark/test_worst_compute.py::test_worst_precompile_fixed_cost[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-point_evaluation],0,16878,9,"PUSH1(9372), GAS(1873), STATICCALL(1873), POP(1873), KZG_POINT_EVALUATION(1873)"
worst_callvalue.json,tests/benchmark/test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_100M-blockchain_test_from_state_test-from_origin_False-non_zero_value_False],0,1100,7,"PUSH1(500), JUMPDEST(100), PUSH20(100), GAS(100), CALL(100)"
worst_callvalue.json,tests/benchmark/test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_100M-blockchain_test_from_state_test-from_origin_False-non_zero_value_True],0,1200,8,"PUSH1(500), JUMPDEST(100), PUSH20(100), GAS(100), CALL(100)"
worst_callvalue.json,tests/benchmark/test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_100M-blockchain_test_from_state_test-from_origin_True-non_zero_value_False],0,24575,5,"CALLVALUE(12286), POP(12286), JUMPDEST(1), PUSH0(1), JUMP(1)"
worst_callvalue.json,tests/benchmark/test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_100M-blockchain_test_from_state_test-from_origin_True-non_zero_value_True],0,24575,5,"CALLVALUE(12286), POP(12286), JUMPDEST(1), PUSH0(1), JUMP(1)"
worst_callvalue.json,tests/benchmark/test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_10M-blockchain_test_from_state_test-from_origin_False-non_zero_value_False],0,1100,7,"PUSH1(500), JUMPDEST(100), PUSH20(100), GAS(100), CALL(100)"
worst_callvalue.json,tests/benchmark/test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_10M-blockchain_test_from_state_test-from_origin_False-non_zero_value_True],0,1200,8,"PUSH1(500), JUMPDEST(100), PUSH20(100), GAS(100), CALL(100)"
worst_callvalue.json,tests/benchmark/test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_10M-blockchain_test_from_state_test-from_origin_True-non_zero_value_False],0,24575,5,"CALLVALUE(12286), POP(12286), JUMPDEST(1), PUSH0(1), JUMP(1)"
worst_callvalue.json,tests/benchmark/test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_10M-blockchain_test_from_state_test-from_origin_True-non_zero_value_True],0,24575,5,"CALLVALUE(12286), POP(12286), JUMPDEST(1), PUSH0(1), JUMP(1)"
worst_callvalue.json,tests/benchmark/test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_150M-blockchain_test_from_state_test-from_origin_False-non_zero_value_False],0,1100,7,"PUSH1(500), JUMPDEST(100), PUSH20(100), GAS(100), CALL(100)"
worst_callvalue.json,tests/benchmark/test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_150M-blockchain_test_from_state_test-from_origin_False-non_zero_value_True],0,1200,8,"PUSH1(500), JUMPDEST(100), PUSH20(100), GAS(100), CALL(100)"
worst_callvalue.json,tests/benchmark/test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_150M-blockchain_test_from_state_test-from_origin_True-non_zero_value_False],0,24575,5,"CALLVALUE(12286), POP(12286), JUMPDEST(1), PUSH0(1), JUMP(1)"
worst_callvalue.json,tests/benchmark/test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_150M-blockchain_test_from_state_test-from_origin_True-non_zero_value_True],0,24575,5,"CALLVALUE(12286), POP(12286), JUMPDEST(1), PUSH0(1), JUMP(1)"
worst_callvalue.json,tests/benchmark/test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-from_origin_False-non_zero_value_False],0,1100,7,"PUSH1(500), JUMPDEST(100), PUSH20(100), GAS(100), CALL(100)"
worst_callvalue.json,tests/benchmark/test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-from_origin_False-non_zero_value_True],0,1200,8,"PUSH1(500), JUMPDEST(100), PUSH20(100), GAS(100), CALL(100)"
worst_callvalue.json,tests/benchmark/test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-from_origin_True-non_zero_value_False],0,24575,5,"CALLVALUE(12286), POP(12286), JUMPDEST(1), PUSH0(1), JUMP(1)"
worst_callvalue.json,tests/benchmark/test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-from_origin_True-non_zero_value_True],0,24575,5,"CALLVALUE(12286), POP(12286), JUMPDEST(1), PUSH0(1), JUMP(1)"
worst_callvalue.json,tests/benchmark/test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-from_origin_False-non_zero_value_False],0,1100,7,"PUSH1(500), JUMPDEST(100), PUSH20(100), GAS(100), CALL(100)"
worst_callvalue.json,tests/benchmark/test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-from_origin_False-non_zero_value_True],0,1200,8,"PUSH1(500), JUMPDEST(100), PUSH20(100), GAS(100), CALL(100)"
worst_callvalue.json,tests/benchmark/test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-from_origin_True-non_zero_value_False],0,24575,5,"CALLVALUE(12286), POP(12286), JUMPDEST(1), PUSH0(1), JUMP(1)"
worst_callvalue.json,tests/benchmark/test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_30M-blockchain_test_from_state_test-from_origin_True-non_zero_value_True],0,24575,5,"CALLVALUE(12286), POP(12286), JUMPDEST(1), PUSH0(1), JUMP(1)"
worst_callvalue.json,tests/benchmark/test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-from_origin_False-non_zero_value_False],0,1100,7,"PUSH1(500), JUMPDEST(100), PUSH20(100), GAS(100), CALL(100)"
worst_callvalue.json,tests/benchmark/test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-from_origin_False-non_zero_value_True],0,1200,8,"PUSH1(500), JUMPDEST(100), PUSH20(100), GAS(100), CALL(100)"
worst_callvalue.json,tests/benchmark/test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-from_origin_True-non_zero_value_False],0,24575,5,"CALLVALUE(12286), POP(12286), JUMPDEST(1), PUSH0(1), JUMP(1)"
worst_callvalue.json,tests/benchmark/test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_45M-blockchain_test_from_state_test-from_origin_True-non_zero_value_True],0,24575,5,"CALLVALUE(12286), POP(12286), JUMPDEST(1), PUSH0(1), JUMP(1)"
worst_callvalue.json,tests/benchmark/test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-from_origin_False-non_zero_value_False],0,1100,7,"PUSH1(500), JUMPDEST(100), PUSH20(100), GAS(100), CALL(100)"
worst_callvalue.json,tests/benchmark/test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-from_origin_False-non_zero_value_True],0,1200,8,"PUSH1(500), JUMPDEST(100), PUSH20(100), GAS(100), CALL(100)"
worst_callvalue.json,tests/benchmark/test_worst_compute.py::test_worst_callvalue[fork_Prague-benchmark-gas-value_60M-blockchain_test_from_state_test-from_origin_True-non_zero_value_False],0,24575,5,"CALLVALUE(12286), POP(12286), JUMPDEST(1), PUSH0(1), JUMP(1)"
